"Customer Name","MW-BETHESDA HOSPITAL"
"Account Number","0490067501"
"Recorder ID","104804722"
"Service Address1",""
"Service Address2",""
CityStateZip,"","OH",""

"DATE","TIME","kWh","kQh"
"061307","0315","464.4","541.08"
"061307","0330","463.32","541.08"
"061307","0345","461.16","541.08"
"061307","0400","461.16","538.92"
"061307","0415","462.24","543.24"
"061307","0430","464.4","545.4"
"061307","0445","460.08","541.08"
"061307","0500","461.16","541.08"
"061307","0515","457.92","533.52"
"061307","0530","457.92","535.68"
"061307","0545","461.16","534.6"
"061307","0600","468.72","546.48"
"061307","0615","487.08","564.84"
"061307","0630","474.12","555.12"
"061307","0645","479.52","560.52"
"061307","0700","483.84","565.92"
"061307","0715","494.64","572.4"
"061307","0730","504.36","581.04"
"061307","0745","514.08","588.6"
"061307","0800","520.56","589.68"
"061307","0815","532.44","598.32"
"061307","0830","542.16","603.72"
"061307","0845","546.48","604.8"
"061307","0900","555.12","609.12"
"061307","0915","560.52","611.28"
"061307","0930","562.68","615.6"
"061307","0945","569.16","619.92"
"061307","1000","576.72","627.48"
"061307","1015","582.12","629.64"
"061307","1030","582.12","627.48"
"061307","1045","588.6","632.88"
"061307","1100","589.68","632.88"
"061307","1115","597.24","637.2"
"061307","1130","596.16","637.2"
"061307","1145","596.16","638.28"
"061307","1200","604.8","643.68"
"061307","1215","604.8","643.68"
"061307","1230","601.56","639.36"
"061307","1245","604.8","645.84"
"061307","1300","605.88","645.84"
"061307","1315","606.96","649.08"
"061307","1330","606.96","649.08"
"061307","1345","606.96","645.84"
"061307","1400","609.12","646.92"
"061307","1415","614.52","652.32"
"061307","1430","610.2","648"
"061307","1445","605.88","643.68"
"061307","1500","610.2","649.08"
"061307","1515","609.12","649.08"
"061307","1530","600.48","643.68"
"061307","1545","595.08","641.52"
"061307","1600","587.52","635.04"
"061307","1615","583.2","631.8"
"061307","1630","577.8","624.24"
"061307","1645","572.4","625.32"
"061307","1700","571.32","625.32"
"061307","1715","562.68","618.84"
"061307","1730","559.44","618.84"
"061307","1745","558.36","617.76"
"061307","1800","550.8","612.36"
"061307","1815","544.32","610.2"
"061307","1830","545.4","608.04"
"061307","1845","542.16","606.96"
"061307","1900","536.76","602.64"
"061307","1915","536.76","598.32"
"061307","1930","535.68","600.48"
"061307","1945","531.36","601.56"
"061307","2000","531.36","600.48"
"061307","2015","527.04","592.92"
"061307","2030","524.88","589.68"
"061307","2045","521.64","590.76"
"061307","2100","522.72","595.08"
"061307","2115","520.56","591.84"
"061307","2130","520.56","596.16"
"061307","2145","514.08","586.44"
"061307","2200","511.92","583.2"
"061307","2215","505.44","581.04"
"061307","2230","507.6","583.2"
"061307","2245","504.36","582.12"
"061307","2300","509.76","588.6"
"061307","2315","501.12","579.96"
"061307","2330","500.04","574.56"
"061307","2345","494.64","570.24"
"061307","2400","494.64","572.4"
"061407","0015","492.48","576.72"
"061407","0030","490.32","571.32"
"061407","0045","486","565.92"
"061407","0100","490.32","571.32"
"061407","0115","482.76","563.76"
"061407","0130","480.6","561.6"
"061407","0145","483.84","568.08"
"061407","0200","481.68","565.92"
"061407","0215","479.52","558.36"
"061407","0230","478.44","561.6"
"061407","0245","475.2","561.6"
"061407","0300","477.36","560.52"
"061407","0315","475.2","558.36"
"061407","0330","474.12","560.52"
"061407","0345","474.12","557.28"
"061407","0400","468.72","555.12"
"061407","0415","471.96","556.2"
"061407","0430","470.88","558.36"
"061407","0445","468.72","556.2"
"061407","0500","467.64","555.12"
"061407","0515","466.56","544.32"
"061407","0530","468.72","542.16"
"061407","0545","468.72","538.92"
"061407","0600","470.88","543.24"
"061407","0615","479.52","547.56"
"061407","0630","480.6","548.64"
"061407","0645","478.44","546.48"
"061407","0700","459","518.4"
"061407","0715","486","537.84"
"061407","0730","497.88","556.2"
"061407","0745","504.36","557.28"
"061407","0800","511.92","562.68"
"061407","0815","525.96","591.84"
"061407","0830","567","622.08"
"061407","0845","558.36","615.6"
"061407","0900","560.52","617.76"
"061407","0915","562.68","614.52"
"061407","0930","569.16","622.08"
"061407","0945","569.16","619.92"
"061407","1000","572.4","619.92"
"061407","1015","579.96","626.4"
"061407","1030","587.52","631.8"
"061407","1045","588.6","632.88"
"061407","1100","589.68","630.72"
"061407","1115","589.68","631.8"
"061407","1130","592.92","639.36"
"061407","1145","596.16","642.6"
"061407","1200","597.24","643.68"
"061407","1215","596.16","641.52"
"061407","1230","598.32","644.76"
"061407","1245","598.32","639.36"
"061407","1300","595.08","638.28"
"061407","1315","594","639.36"
"061407","1330","596.16","642.6"
"061407","1345","598.32","642.6"
"061407","1400","595.08","640.44"
"061407","1415","596.16","640.44"
"061407","1430","599.4","642.6"
"061407","1445","597.24","640.44"
"061407","1500","597.24","639.36"
"061407","1515","592.92","637.2"
"061407","1530","585.36","631.8"
"061407","1545","587.52","633.96"
"061407","1600","587.52","636.12"
"061407","1615","579.96","631.8"
"061407","1630","572.4","627.48"
"061407","1645","569.16","626.4"
"061407","1700","561.6","618.84"
"061407","1715","555.12","615.6"
"061407","1730","550.8","613.44"
"061407","1745","550.8","617.76"
"061407","1800","544.32","623.16"
"061407","1815","542.16","623.16"
"061407","1830","541.08","616.68"
"061407","1845","538.92","613.44"
"061407","1900","530.28","600.48"
"061407","1915","532.44","606.96"
"061407","1930","531.36","602.64"
"061407","1945","525.96","598.32"
"061407","2000","525.96","603.72"
"061407","2015","520.56","600.48"
"061407","2030","523.8","605.88"
"061407","2045","518.4","599.4"
"061407","2100","514.08","596.16"
"061407","2115","514.08","594"
"061407","2130","514.08","594"
"061407","2145","510.84","589.68"
"061407","2200","508.68","590.76"
"061407","2215","508.68","597.24"
"061407","2230","501.12","587.52"
"061407","2245","501.12","595.08"
"061407","2300","491.4","583.2"
"061407","2315","492.48","584.28"
"061407","2330","487.08","576.72"
"061407","2345","479.52","567"
"061407","2400","476.28","560.52"
"061507","0015","470.88","558.36"
"061507","0030","471.96","559.44"
"061507","0045","470.88","557.28"
"061507","0100","470.88","560.52"
"061507","0115","468.72","557.28"
"061507","0130","469.8","559.44"
"061507","0145","466.56","558.36"
"061507","0200","468.72","560.52"
"061507","0215","466.56","544.32"
"061507","0230","463.32","544.32"
"061507","0245","465.48","547.56"
"061507","0300","462.24","540"
"061507","0315","464.4","542.16"
"061507","0330","462.24","538.92"
"061507","0345","461.16","538.92"
"061507","0400","464.4","540"
"061507","0415","459","538.92"
"061507","0430","461.16","537.84"
"061507","0445","461.16","538.92"
"061507","0500","462.24","538.92"
"061507","0515","460.08","536.76"
"061507","0530","460.08","533.52"
"061507","0545","441.72","507.6"
"061507","0600","448.2","505.44"
"061507","0615","448.2","505.44"
"061507","0630","452.52","504.36"
"061507","0645","467.64","520.56"
"061507","0700","465.48","520.56"
"061507","0715","470.88","524.88"
"061507","0730","479.52","535.68"
"061507","0745","484.92","542.16"
"061507","0800","492.48","546.48"
"061507","0815","501.12","551.88"
"061507","0830","513","561.6"
"061507","0845","519.48","564.84"
"061507","0900","518.4","567"
"061507","0915","523.8","568.08"
"061507","0930","531.36","584.28"
"061507","0945","565.92","615.6"
"061507","1000","559.44","612.36"
"061507","1015","555.12","601.56"
"061507","1030","557.28","604.8"
"061507","1045","560.52","603.72"
"061507","1100","561.6","605.88"
"061507","1115","564.84","615.6"
"061507","1130","570.24","621"
"061507","1145","567","615.6"
"061507","1200","569.16","616.68"
"061507","1215","567","616.68"
"061507","1230","570.24","619.92"
"061507","1245","564.84","618.84"
"061507","1300","573.48","630.72"
"061507","1315","569.16","627.48"
"061507","1330","563.76","622.08"
"061507","1345","571.32","627.48"
"061507","1400","575.64","630.72"
"061507","1415","575.64","633.96"
"061507","1430","574.56","630.72"
"061507","1445","572.4","628.56"
"061507","1500","568.08","626.4"
"061507","1515","563.76","623.16"
"061507","1530","559.44","622.08"
"061507","1545","560.52","625.32"
"061507","1600","552.96","617.76"
"061507","1615","549.72","615.6"
"061507","1630","545.4","610.2"
"061507","1645","541.08","610.2"
"061507","1700","532.44","602.64"
"061507","1715","530.28","604.8"
"061507","1730","525.96","605.88"
"061507","1745","520.56","600.48"
"061507","1800","515.16","592.92"
"061507","1815","518.4","596.16"
"061507","1830","514.08","597.24"
"061507","1845","509.76","589.68"
"061507","1900","507.6","587.52"
"061507","1915","508.68","582.12"
"061507","1930","505.44","579.96"
"061507","1945","502.2","577.8"
"061507","2000","494.64","574.56"
"061507","2015","495.72","577.8"
"061507","2030","489.24","573.48"
"061507","2045","489.24","574.56"
"061507","2100","489.24","565.92"
"061507","2115","483.84","558.36"
"061507","2130","481.68","552.96"
"061507","2145","480.6","551.88"
"061507","2200","480.6","554.04"
"061507","2215","480.6","558.36"
"061507","2230","475.2","549.72"
"061507","2245","474.12","546.48"
"061507","2300","475.2","551.88"
"061507","2315","473.04","550.8"
"061507","2330","474.12","550.8"
"061507","2345","471.96","546.48"
"061507","2400","468.72","542.16"
"061607","0015","469.8","542.16"
"061607","0030","465.48","537.84"
"061607","0045","466.56","541.08"
"061607","0100","467.64","537.84"
"061607","0115","439.56","500.04"
"061607","0130","453.6","510.84"
"061607","0145","452.52","508.68"
"061607","0200","451.44","528.12"
"061607","0215","478.44","550.8"
"061607","0230","471.96","544.32"
"061607","0245","465.48","545.4"
"061607","0300","462.24","540"
"061607","0315","463.32","541.08"
"061607","0330","461.16","535.68"
"061607","0345","459","534.6"
"061607","0400","461.16","536.76"
"061607","0415","457.92","535.68"
"061607","0430","457.92","534.6"
"061607","0445","457.92","535.68"
"061607","0500","448.2","527.04"
"061607","0515","434.16","494.64"
"061607","0530","446.04","504.36"
"061607","0545","440.64","501.12"
"061607","0600","441.72","501.12"
"061607","0615","435.24","517.32"
"061607","0630","464.4","540"
"061607","0645","456.84","533.52"
"061607","0700","451.44","527.04"
"061607","0715","455.76","531.36"
"061607","0730","455.76","527.04"
"061607","0745","436.32","495.72"
"061607","0800","451.44","502.2"
"061607","0815","454.68","509.76"
"061607","0830","459","513"
"061607","0845","452.52","523.8"
"061607","0900","474.12","547.56"
"061607","0915","490.32","560.52"
"061607","0930","476.28","550.8"
"061607","0945","475.2","554.04"
"061607","1000","478.44","556.2"
"061607","1015","479.52","551.88"
"061607","1030","483.84","557.28"
"061607","1045","483.84","559.44"
"061607","1100","481.68","554.04"
"061607","1115","482.76","556.2"
"061607","1130","488.16","559.44"
"061607","1145","483.84","558.36"
"061607","1200","487.08","561.6"
"061607","1215","491.4","564.84"
"061607","1230","488.16","561.6"
"061607","1245","486","560.52"
"061607","1300","489.24","563.76"
"061607","1315","490.32","561.6"
"061607","1330","492.48","563.76"
"061607","1345","490.32","563.76"
"061607","1400","489.24","558.36"
"061607","1415","491.4","560.52"
"061607","1430","491.4","559.44"
"061607","1445","489.24","559.44"
"061607","1500","489.24","557.28"
"061607","1515","491.4","560.52"
"061607","1530","493.56","559.44"
"061607","1545","490.32","559.44"
"061607","1600","491.4","557.28"
"061607","1615","493.56","558.36"
"061607","1630","492.48","556.2"
"061607","1645","492.48","561.6"
"061607","1700","492.48","562.68"
"061607","1715","493.56","563.76"
"061607","1730","494.64","564.84"
"061607","1745","491.4","563.76"
"061607","1800","497.88","570.24"
"061607","1815","496.8","569.16"
"061607","1830","493.56","568.08"
"061607","1845","494.64","569.16"
"061607","1900","496.8","570.24"
"061607","1915","494.64","571.32"
"061607","1930","495.72","571.32"
"061607","1945","492.48","569.16"
"061607","2000","494.64","571.32"
"061607","2015","490.32","571.32"
"061607","2030","490.32","570.24"
"061607","2045","489.24","569.16"
"061607","2100","488.16","568.08"
"061607","2115","484.92","562.68"
"061607","2130","483.84","559.44"
"061607","2145","488.16","562.68"
"061607","2200","483.84","563.76"
"061607","2215","486","569.16"
"061607","2230","481.68","564.84"
"061607","2245","481.68","563.76"
"061607","2300","482.76","567"
"061607","2315","481.68","568.08"
"061607","2330","480.6","564.84"
"061607","2345","476.28","552.96"
"061607","2400","480.6","556.2"
"061707","0015","476.28","555.12"
"061707","0030","475.2","550.8"
"061707","0045","473.04","549.72"
"061707","0100","475.2","552.96"
"061707","0115","474.12","551.88"
"061707","0130","471.96","549.72"
"061707","0145","471.96","549.72"
"061707","0200","473.04","549.72"
"061707","0215","474.12","550.8"
"061707","0230","473.04","550.8"
"061707","0245","471.96","548.64"
"061707","0300","473.04","550.8"
"061707","0315","473.04","552.96"
"061707","0330","467.64","546.48"
"061707","0345","469.8","545.4"
"061707","0400","469.8","546.48"
"061707","0415","470.88","550.8"
"061707","0430","467.64","546.48"
"061707","0445","471.96","549.72"
"061707","0500","464.4","540"
"061707","0515","469.8","544.32"
"061707","0530","467.64","543.24"
"061707","0545","469.8","545.4"
"061707","0600","467.64","542.16"
"061707","0615","466.56","543.24"
"061707","0630","464.4","541.08"
"061707","0645","463.32","541.08"
"061707","0700","466.56","544.32"
"061707","0715","464.4","542.16"
"061707","0730","468.72","543.24"
"061707","0745","468.72","543.24"
"061707","0800","469.8","543.24"
"061707","0815","469.8","542.16"
"061707","0830","467.64","537.84"
"061707","0845","471.96","540"
"061707","0900","476.28","542.16"
"061707","0915","479.52","547.56"
"061707","0930","481.68","549.72"
"061707","0945","483.84","550.8"
"061707","1000","483.84","551.88"
"061707","1015","487.08","551.88"
"061707","1030","492.48","561.6"
"061707","1045","494.64","570.24"
"061707","1100","498.96","573.48"
"061707","1115","503.28","576.72"
"061707","1130","505.44","577.8"
"061707","1145","507.6","575.64"
"061707","1200","513","584.28"
"061707","1215","517.32","584.28"
"061707","1230","520.56","587.52"
"061707","1245","517.32","584.28"
"061707","1300","518.4","586.44"
"061707","1315","524.88","591.84"
"061707","1330","523.8","591.84"
"061707","1345","521.64","585.36"
"061707","1400","525.96","586.44"
"061707","1415","521.64","584.28"
"061707","1430","522.72","586.44"
"061707","1445","522.72","587.52"
"061707","1500","523.8","589.68"
"061707","1515","520.56","588.6"
"061707","1530","522.72","586.44"
"061707","1545","523.8","588.6"
"061707","1600","518.4","584.28"
"061707","1615","517.32","584.28"
"061707","1630","527.04","597.24"
"061707","1645","525.96","595.08"
"061707","1700","524.88","596.16"
"061707","1715","525.96","594"
"061707","1730","529.2","598.32"
"061707","1745","524.88","596.16"
"061707","1800","523.8","597.24"
"061707","1815","528.12","603.72"
"061707","1830","525.96","601.56"
"061707","1845","524.88","599.4"
"061707","1900","529.2","605.88"
"061707","1915","528.12","595.08"
"061707","1930","521.64","587.52"
"061707","1945","523.8","589.68"
"061707","2000","524.88","591.84"
"061707","2015","521.64","589.68"
"061707","2030","521.64","592.92"
"061707","2045","519.48","592.92"
"061707","2100","517.32","592.92"
"061707","2115","511.92","584.28"
"061707","2130","516.24","588.6"
"061707","2145","511.92","582.12"
"061707","2200","508.68","581.04"
"061707","2215","510.84","584.28"
"061707","2230","508.68","584.28"
"061707","2245","506.52","583.2"
"061707","2300","507.6","585.36"
"061707","2315","513","590.76"
"061707","2330","508.68","586.44"
"061707","2345","504.36","581.04"
"061707","2400","506.52","587.52"
"061807","0015","508.68","588.6"
"061807","0030","504.36","581.04"
